Author_id,Isbn
2557,3548680291
2558,3442450144
2559,3442450144
2560,3442727758
2561,3442727758
2562,3426620685
2563,3596505429
2564,0307100227
2565,0886251788
2566,1590383141
2567,0061066591
2232,0671522728
2568,0816735786
2569,0689835752
2569,0689835752
2570,0152017976
2570,0152017984
2571,3596271088
2571,3596270952
2572,3596270952
2573,3596270952
367,0394577736
1802,0151104506
2574,0425175006
2575,0345426274
2576,0425186857
1753,0671003518
369,051512317X
369,0515114693
2577,0060507403
960,0679767398
2578,0679767398
57,0553212761
1366,0425174468
1366,044012929X
351,0345367421
2579,0060004533
1362,0380002930
2580,080215185X
2581,080215185X
2582,0718143043
1014,0670858722
162,0486280489
181,0486280489
2583,3821829494
2584,0312876912
93,0684148579
2585,0553562967
2586,0446363170
247,0804110379
247,0449003183
247,044920474X
247,0449244970
247,0449210952
1431,0312971346
337,0399147101
2587,0449146383
2588,0446603066
2589,0446603821
2587,0449149374
1164,0553378260
2590,1556614438
873,0312850581
2591,0140280553
682,0930031067
364,0060958022
729,0385474016
2592,0380804700
2593,0500280673
2594,048640076X
2595,0349109931
2596,156245191X
2597,0140124497
2598,0553210114
2599,0553210114
2600,0553210114
1091,0156658992
1615,037550334X
2601,3518396005
1731,3499123665
2602,3548603203
2603,3548603203
1723,2253057835
2604,2253057835
2605,2253057835
2606,2020482363
2607,2264027754
2608,2264027754
2609,2264032189
239,052594527X
848,3257204833
2610,3257204833
2611,3596156963
711,3596122279
1052,3404141970
2612,0029281113
2613,0517559552
2614,0345338545
2615,0375701044
2616,0316158720
1099,0007154615
1756,0375412824
2617,1558743669
2618,084236661X
2618,084236661X
2619,0708842100
1427,059045367X
1427,0590453661
2620,059042761X
2621,0385721617
1470,0694013226
2622,0694013226
2181,0441005764
132,0553582135
971,0671034065
159,0451410777
2623,0345418832
2624,0671026801
2625,0671024051
2626,0684869829
131,0399147772
1624,0440237416
284,0439101336
827,0439101336
563,0399147284
61,0684832380
183,039914210X
2001,0380730359
2627,0374166560
142,0451150635
2628,3596132762
2629,3492225926
2630,3492225926
2631,006018700X
2632,0684836483
2633,0571174450
2634,0312848846
2635,0442043244
1041,0880381736
1042,0880381736
1472,0767907817
712,0385720106
1109,0553208845
2636,0553208845
1852,0064400581
2637,0064400581
2638,0571142745
2639,0898861780
2640,1586480456
2641,030681188X
2642,0688155022
2643,088064219X
2644,088064219X
2645,088064219X
480,1904095399
2646,0743204158
2647,0310225116
2648,0800758358
2649,0385050755
2650,0842329218
2651,0072430958
2652,0072430958
568,0684823780
967,1576738442
2653,0449219283
2654,0553574965
543,0440225698
25,0440221471
2655,0394541545
742,0877958920
2656,0440235758
2657,0743216458
1625,0061007129
606,0886773784
2658,0440228204
2659,0883657635
145,0425143325
145,0425180964
2660,0812520793
2661,0312109393
2662,0399148019
2663,0373063121
401,0140620869
1164,0553801589
373,0743411250
94,0590129988
2664,0590129988
536,0375700684
2665,0375700684
536,0375700692
2665,0375700692
2666,0312955510
795,0345396537
2667,0452272092
2668,3518383620
2669,3518383620
2670,3518383620
2671,3499262967
2672,3407808836
2673,3407808836
2674,3423085711
142,3453159926
2675,3453159926
2676,3499137909
2677,3499137909
2678,0747563721
2679,0451518845
247,0441009700
2680,0345395190
2681,0553265571
397,0451521285
2682,0451521285
2683,0812566351
150,0060502258
1754,0440911710
2684,0140298444
2685,0395869463
788,0064407721
2686,0684859785
2687,0156806479
2125,0553266055
2688,0345441443
2689,0802132952
2690,0441535771
1302,0812552989
397,0451521358
2691,0451521358
2692,0140089365
2693,0451455126
2694,0451455126
127,0451455126
2695,0451455126
2696,038072345X
2697,1580173144
77,0671025570
41,0553274864
2698,0553274864
2699,1888604182
2700,0805064362
2701,0330336215
256,0061020710
389,0440204887
732,0345339681
1118,0812572297
1538,0345272579
142,0385199570
2702,0156007568
2703,0156007568
2704,3426776545
2705,3404701704
2706,3404701704
2707,3404701704
2708,3404701704
2491,3423205202
2492,3423205202
25,3453169247
2709,3442541751
2491,3423202947
2710,3423202947
2711,3423202947
1176,0374332657
2712,0553298496
2712,0553255371
905,0451528018
247,0451528018
67,0842321942
66,0842321942
67,0842321934
66,0842321934
1747,1562475878
1747,1562475193
597,0590997262
597,0590997297
597,0590762613
597,0590213040
2211,0439061652
2713,0439061652
2714,1584851651
2715,1584851651
274,0141304707
2716,0679866957
2717,0679866957
2718,059048575X
2719,059048575X
2720,059048575X
2721,044048474X
1298,044048474X
2722,1568657803
2723,0140309578
2724,0140309578
2725,0140309578
1815,0671028049
2726,0671019805
2211,0671016954
2727,0671019791
1194,044809553X
2728,0671023810
2729,1561565601
1194,0448095548
1747,1584850167
2730,1584850167
2731,1584850167
2732,1562470752
2733,1562470752
1747,1562470043
2734,1562470043
1747,1562475150
2735,1562475150
2736,1562475150
2240,0590448250
1964,0590386042
1298,0590386042
2737,0590386042
2738,0590386042
2739,0877191174
2740,0689817215
2727,0671015192
2728,0671024272
410,3453025423
2741,0553141406
1698,0517580497
187,0312863403
2742,086547642X
18,1558744630
19,1558744630
1649,1558744630
2743,0140380361
2744,0140380361
40,0394588169
780,0316143464
543,0385336322
1366,038533348X
1265,0553294385
2745,1573222623
18,1558746161
19,1558746161
1649,1558746161
2746,0553583867
415,0553214225
2747,0394569962
2748,0553568914
433,0671721291
606,0671721291
1627,0553563521
1627,055357230X
62,0399142282
2749,0140193383
2750,1890159018
2751,1890159018
1265,0446670626
1048,0446670626
2752,0590429892
2753,0782123813
2754,0782123813
2755,0782123813
2753,0782125352
2756,1561703249
1897,0812513711
80,0671004107
1188,0553213539
2757,9681905202
1731,0449200396
2758,0425173615
2759,0684186454
2760,006016185X
2761,006016185X
2762,0800730364
2763,0671766821
2764,0671766821
989,0671683993
82,0425098680
1001,0553245694
2765,0874775639
2766,0060907215
2767,0385302274
888,0670873683
634,0425168700
252,0375704906
665,0020519001
2768,0345426029
1634,0060973277
2769,0439064872
1824,0439064872
2770,0679751602
389,0688127169
2771,9722110195
2772,0714832529
1298,0440784743
819,0812551532
2773,1573247022
2774,1573247022
1315,0451132157
2775,055315754X
2776,0312263449
2777,0060904453
2778,0671734547
2779,0671734547
2584,0812580354
26,1400076218
1195,1573226106
2780,0373263678
2679,0553211404
2781,0679447393
2782,0380718650
2783,0373263953
183,0515102652
1086,0312263996
232,1400032717
2784,0595315070
2785,0595315070
2786,1594200106
2787,1594200106
2788,1589880013
2789,0553250515
211,0374100128
26,0452283868
1800,0446610380
55,0061097314
2790,074325547X
2791,158988003X
2792,158988003X
2793,1573222453
201,0140119906
1322,0140119906
2794,0395873347
2585,0446677426
2795,0446677426
2796,0393308839
2797,0393308839
2798,0393308839
2799,0451524039
2800,0451524039
2801,0451524039
2802,0060548533
2803,1885266480
2804,0060987049
2805,0571169341
55,0060504080
2806,0679749861
1045,0684853701
2807,0374521409
2457,0140445277
2808,0140445277
1248,0684831546
1395,0345404475
2809,0375404929
408,0684857820
274,0140051317
1065,0553291890
2810,0586213333
2811,2080707590
2812,2715223528
2813,2246567610
2814,2253153427
425,2883531714
2815,2266083309
2816,2266083309
2817,2070383326
2818,2290045799
2819,2264010991
2820,2264010991
2655,0449207331
2821,0449207331
2822,0060092645
2823,0451207378
1359,0061031755
266,0812551583
2824,0743410653
2539,0684864711
2825,1582430748
2825,1582430748
2826,0684846861
2827,0743200349
2828,0761521097
2829,0761521097
2830,0446674109
2831,0849937361
2832,0140124373
2833,1853811262
142,0450411435
2834,0749309636
252,0375704973
533,034543059X
2835,037541309X
2836,037541309X
2837,0752848011
2838,1580083412
2839,0140236716
2840,0380973499
2841,0380973499
2842,0380973499
2657,0684867184
2843,031224116X
2844,0385319622
2845,1557507422
2846,1557507422
2847,1853673110
2848,0917298551
2849,0891415947
2850,0804100039
2851,0440236304
2657,0440236304
2852,0060937114
2853,0060183527
2854,081288518X
2855,038549565X
2856,0743201981
2857,0767908244
2657,0743203399
2858,0688158943
274,0140018328
2859,0515100072
565,0553579606
2860,0553282069
1265,0385177259
2861,0373201451
2862,0373201451
2863,0373201451
131,0061013439
2864,0553080237
1627,0679459596
2865,0393038173
1116,0553578901
2866,0446605786
2867,0609609068
2868,0500011931
2869,0531150259
2870,0805205454
2871,0425193896
2688,0345382846
2872,0312115067
1803,0345413938
1982,0345283945
2873,0060934239
2422,006099486X
2874,0306809893
2875,0060185430
2876,0060987383
2877,0306811596
306,0306811596
2878,0789410842
2879,068485080X
2880,0684841347
2881,1567310265
2882,1567310265
2883,044652087X
2884,044652087X
2885,0878911774
2886,0060176628
142,0670855030
61,0517064626
61,0684810387
2887,0931580439
2888,0931580439
2889,0931580439
61,0440183057
2890,0380709333
136,0671769200
1281,0884042642
1575,0671250671
2891,0553067966
2892,0440507294
83,0553212141
2893,0671602705
2894,0843946385
2895,0439978238
244,0743200985
60,0425118703
2896,9510236756
2897,0349100136
2898,0349100136
2899,0349100136
2900,2070367622
2901,0811802981
403,0486415910
181,0486415910
485,0380792737
2902,1877856916
2903,0571200435
2904,0446604763
2905,0446604763
265,0060516283
2906,1590210301
2907,1573245216
1935,1567313671
2908,1878424424
241,0553109839
2909,0316639842
2910,0140296409
2911,3442442354
2301,3442442354
1561,0451192613
2912,0451138481
2913,0670891576
138,0395264758
955,3442431875
2914,3442431875
1492,0140259112
2915,0439339170
574,0375401598
1703,0553106678
534,0684802988
151,0061000043
397,0312055145
2916,0312055145
2917,0060617225
2705,0060617225
2918,0060617225
2919,1558214291
2920,0349100373
2921,0340542667
1265,0380699176
2922,0380699176
85,0380699176
788,0151006725
2923,0525946241
2924,0394751043
2925,2070388425
2925,2070427110
2926,2221081722
2927,2070388905
2927,2070756319
2928,2253138916
1227,0553263579
2929,0441007015
1698,0553289411
433,0553258559
2930,0394717406
2931,0141300272
2932,0141300272
2933,9500418606
2934,0316588032
2935,0671892479
2694,0060011912
1996,044661064X
2936,0553211803
2937,1551666839
1365,0374526893
2938,1583940634
2939,0805060200
2131,0312872402
2131,0312872399
2131,0765342987
2940,0451456726
2940,0451456718
2940,0451456734
2941,0571154913
2942,0446530522
1725,0330327917
2943,0786004886
2944,0446674346
2945,0060092963
2253,0060517611
2946,0553802550
2947,0425192695
2948,0760704767
2286,0760704767
397,0671468464
2949,0440241286
415,002026478X
2950,0743407148
1244,0345447840
2939,0312977360
2951,0312992203
2952,0312089449
2953,096558383X
2954,096558383X
2955,096558383X
2956,0140094903
901,034541103X
2957,0345425286
2958,0688179053
2959,0451201507
2960,0380760975
2961,0553569791
410,038000772X
536,044661193X
2962,0446401617
1164,0345428196
1703,0553208799
2963,0821767747
1497,0446512923
2964,0060955406
2965,0380793059
1176,0440419468
10,0446359866
889,0446602612
129,0446612790
737,0446612790
873,0671676253
2966,0671676253
129,0446606383
956,0553213148
1421,0380725584
1422,0380725584
2967,0679401032
2967,0394580567
2967,0394571029
337,0440128994
2968,0590455761
10,0446365505
397,0671531409
2025,002542730X
2967,0804111898
2969,0802132154
2970,0025473905
2971,0025473905
555,0451203895
1265,0345309014
1265,0345308999
1265,0345309006
2807,0553272535
2972,0553272535
2973,0553272535
913,0445406488
2974,0451209710
867,0312865031
2975,089190672X
2976,0449219631
905,0425104052
2977,0425181464
63,0425181464
2978,0515090298
2979,0345438353
2980,0060298774
247,0449212858
962,0812505018
405,0671888021
2981,0671888021
2982,0451458125
1318,0553213377
2983,0553213377
2984,0142002054
71,067150987X
1065,0345347951
93,0425037827
1451,0553574353
2985,0553574353
2986,0553142046
2987,0786889527
1041,0441006345
606,0671721380
2988,0671721380
2989,0446356018
1065,0446356018
2990,067174139X
433,0399136487
2991,0671720139
974,039480001X
1001,0345273303
2992,0446365661
2993,0749930888
1272,0440201101
952,1857022424
2994,1561383619
1002,068484477X
2995,0393317552
142,0684853515
142,0375504397
580,0375504397
239,0452283205
2996,0374524912
780,0316779237
2997,0875427324
25,0385421982
848,0892962275
2998,0393040135
138,0679402470
2999,055344171X
3000,0733801862
3001,0733801862
392,0875421180
1627,055308013X
57,0460872125
3002,0460872125
3003,2020606291
1265,0345311965
142,0451139739
188,0553236202
340,038072975X
3004,1885167172
3005,0452261589
3006,0374230072
1802,014006690X
3007,0060975210
3008,0374521352
3009,0374521352
3010,0226424197
3011,0316085251
3012,0874771641
1489,0451185560
1489,0451185560
3013,1853260401
3014,0773760555
1698,0553250531
1698,0553148001
3015,1579542085
433,0671720414
2306,0671720414
433,0345275675
3016,024189865X
3017,0773671358
3018,0773671358
3019,0553284460
25,0440213525
142,0451188462
187,034525855X
433,0441135560
3020,3789131202
3021,0195103793
3022,0195103793
3023,0816303630
3024,0811807282
1214,0671019449
3025,0152105328
3026,0152105328
3027,0152105328
2497,0060283122
1823,0439136350
1824,0439136350
1211,0671028367
3028,0028642333
3029,0440235642
3030,0330486705
3031,0670881872
543,0440111811
257,0064400557
3032,0064400557
258,0064400557
3033,067166607X
3034,0312870582
1615,3423123222
3035,3453064038
3036,3404122631
3037,3596134153
3038,3596134153
25,3453061187
3039,3453061187
3040,3423107421
3041,3423107421
3042,3453161394
3043,3579007335
3044,3579007335
3045,3257229372
3046,3257229372
3047,3453088530
3048,3453088530
3049,3453088530
410,345305136X
3050,3257224974
3051,3257224974
3052,3404139674
3053,3404139674
3054,3442353793
1145,3442353793
3055,3596129397
3056,3548257623
3057,3746613531
3057,3746618169
3058,9972847012
3059,9582700319
3060,3257228031
913,3548248845
3061,3548248845
1019,3446178694
1020,3446178694
3062,3453198840
3063,3453198840
2397,3404147294
3064,3746619394
2555,3426619857
3065,3499233045
3066,3404142624
3067,051604642X
3068,0380803151
3069,0553568728
1440,0553297988
3070,0671654209
3071,0671654209
3072,0671654209
1281,0884046818
3073,0345289072
3074,0671720406
2222,0345379802
3075,0886778697
2200,0743435346
3076,0743435346
3077,0743435346
1596,0679448594
93,0345313577
61,0671867172
2758,0425189104
3078,0061030635
236,0446613436
237,0449006530
131,006109157X
543,0440221315
128,0553576011
3079,0451205294
436,0345444892
236,0446527785
436,0375500685
3080,0375503218
3081,0755310047
3082,0752851950
3083,0747257574
3084,056353723X
3085,185326041X
1554,0312272057
2486,0142003190
3086,042518336X
2769,0613329740
1823,0613325419
3087,0613325419
268,156389470X
3088,156389470X
3089,0439551234
3090,058253531X
1506,0836218353
3091,2842772032
1506,0836204387
3092,0345441435
3093,0812504755
3094,0836217225
3095,0030181011
622,0064407055
1772,0553262505
3096,0689710887
3096,0689710879
3097,0689710879
3096,0020427859
598,031286258X
3094,0836217616
1160,0316107018
3075,0886777828
1075,0441068804
1075,0141309814
1089,0679032983
1865,0679408835
408,0316096199
1024,0689829655
438,059045899X
439,059045899X
3098,0385238614
3099,0758201605
3100,1561384755
3101,1561384755
3102,1561384755
3103,1562820575
3104,1562820575
3105,185854176X
3106,185854176X
3107,0786830425
3108,0786830425
259,088101270X
3109,0881012718
3110,0881012718
3111,0312272782
3112,044022831X
3113,1590522265
3114,1551669307
3115,060980202X
3116,0698113950
3117,043944246X
3118,043944246X
3119,0060954884
3120,0743422961
3121,0525946780
3122,1558534172
3123,0609807919
863,0060532149
3124,081296683X
3125,188517182X
3126,0820319198
3127,0446520829
2481,0373250525
3128,0811802272
3129,0811802272
3130,1871512417
3130,1871512417
713,042515517X
3131,037322348X
3132,0393317382
3133,0375713751
3134,0312272766
3135,0446526479
3136,068985546X
3136,0689855451
3137,0140240209
3138,0764525662
3139,0679771492
3140,0130743038
3141,1856273296
67,0842343253
66,0842343253
3142,0201406462
3143,1895636337
1159,0140131566
633,0446521442
3144,0062515802
3145,0684859777
3145,0684859769
3146,0609807080
3147,1556522126
543,0440224845
1599,0671864173
3148,0060959428
369,0373079613
61,0440200989
61,0671568175
1013,0449221504
128,0446607193
1092,0671705091
2253,0505522675
3149,0515124656
369,0373484003
532,0451198506
543,0440223237
974,0679882820
3150,0399226907
18,1558747109
19,1558747109
3151,1558747109
3152,1558747109
3153,0786884142
3154,0767905385
3155,0767905385
136,0671793551
3156,0553574302
3157,0440211263
1703,0553260111
3158,0380775840
974,0394900014
3159,0894803123
3160,0894803123
3161,0894803123
2245,0440225892
2245,0440236371
3162,1551660261
1196,1551665638
3163,0553575007
3163,0553563343
3164,0943233941
3165,0694014532
937,0743411439
1096,0553347233
3166,0385152922
3167,0767900383
3168,0786889055
2034,0440212626
3169,0553265415
3170,0553265415
3171,0449131793
2592,0380804697
346,0425178951
3172,038548562X
3173,038548562X
244,0684865742
644,0385313632
3174,0866119892
3175,0866119892
3176,0505523442
230,0380772469
230,0380899361
1196,0671728571
3177,067146969X
3178,0446392308
3179,0586207228
3180,0821762559
3181,0553275399
1753,0671034006
145,0425116840
3182,0882893327
913,0380817152
1890,0345302907
3183,0340565829
145,0425191184
3184,0872169014
1198,0399142991
1506,0836218221
798,067988288X
2238,0590251597
3185,0679885307
2238,0590251589
2238,0590227637
3186,0806903481
2238,0590224735
274,0141301074
3187,0671016792
3188,0448409313
142,0452278902
142,074343627X
62,039914465X
18,1558747699
19,1558747699
3189,1558747699
142,067102423X
3190,1891620487
3191,1891620487
3192,0060009225
3192,0380820870
3192,0380797399
3193,0060198524
574,0345334531
3194,0515103993
3195,1550130994
3196,0316316962
3197,0062506080
3198,0142001007
1946,0060920432
3199,0786884061
3200,0691005419
1572,0060505265
3201,0864427433
3202,0864427433
3203,0864424574
3204,0813812860
3205,0842372180
3206,0842372180
3207,0842372180
142,0399143947
3208,0066211085
3209,042517476X
1624,0440237262
3210,0380713330
3211,0195002237
3212,0195002237
3213,0195002237
1504,014004387X
1518,0895772620
3214,0895772620
3165,0517618141
3215,0192833871
3216,0192833871
3216,0192833871
3217,0192833871
882,0393960579
3218,0393960579
83,1551113074
3219,1551113074
270,0486264785
1400,0060809833
1890,0441172660
3220,0156711427
1073,0553206516
285,0553550039
1213,0345390458
265,0061091871
2010,0425090787
3221,1929317999
3222,0553268880
3223,0385008910
1301,0688042872
3224,0671027107
346,0399145869
1005,0375405429
668,0446521582
356,0151002630
129,0316666009
3225,0316890197
2957,0446675253
3226,0345451325
1209,0330284142
176,0345391810
403,0140620524
1576,0312186118
1196,0671516922
3227,1586607251
3228,0671015206
3229,0671015206
3230,0440216540
436,0449209598
3231,0140062599
3232,0582349168
3233,0140041079
3234,0140400117
3235,0140400117
57,0192815466
3236,0192815466
86,0140431357
3237,0140431357
3238,0140431357
3239,1575664054
3239,0451209117
3239,0743236777
3240,037348481X
3241,037348481X
3242,037348481X
3243,0553208314
236,0446611867
279,0385336179
3244,0972380698
3245,0972380698
3246,155054439X
3247,060980619X
843,0440900794
3248,0553560662
369,0373483880
373,0061042005
415,0425046117
1705,0156619180
60,0553582755
3249,0486282694
181,0486282694
3250,006101091X
3251,006101091X
3252,0452268060
403,0439099404
1298,0525405224
465,0671759213
152,044651652X
407,0312050631
283,0452254264
2248,0380786052
128,0446364282
3253,0385337272
3254,0140291903
3255,0142002267
3256,0671640925
1179,0425099644
3257,0960809600
3258,0439368030
3259,0439368030
3260,0785272984
3261,0060520221
3262,0590443518
1024,0440409942
3263,0590438069
1421,0380720132
229,0380720132
3264,1841952974
3265,1841952974
3266,0440967848
66,0842329277
67,0842329277
67,0842343296
66,0842343296
1375,0440439884
67,0842343288
66,0842343288
3267,0842343288
1176,0590424165
257,059030271X
258,059030271X
732,0345339738
1024,0440413761
1427,0590461001
3268,0688149588
67,0842343261
66,0842343261
3267,0842343261
67,084234327X
66,084234327X
3267,084234327X
3269,0395280060
319,0590451146
3266,0064407314
3270,0816707979
3271,034541036X
991,0517187760
129,0446679593
82,0679441557
1935,1567315658
1596,0849916518
3272,1565120310
3273,156512104X
3274,0446690295
3275,0446690295
606,0886774268
606,0886773520
606,0886774012
3276,1892065169
3277,0609808346
3278,0609808346
27,0609808346
3279,0307157857
1504,0141186151
1786,0141186151
3280,0451121902
1552,0679417796
3281,0684833662
814,1573225517
3282,0449909336
3283,1550548913
3284,1550548913
3285,0679311386
427,039396647X
3286,039396647X
3287,039396647X
3288,039396647X
268,0380973650
3289,0375414487
3196,0316346624
3290,0802130208
3291,0802130208
3292,0312988990
3293,0842373195
3294,0842373195
3295,0043510744
3296,0340821191
3297,0333906306
3298,0156004992
1705,0156628708
2558,0752844059
644,0440208459
2558,0752848224
2558,075285111X
247,0449208672
1091,0060808241
346,0380725835
2286,0751514012
3299,0751511056
2286,0751511056
3300,186941358X
3301,0886775876
3302,0451458680
55,0060199652
1627,034541389X
3303,0684871580
3304,0684871580
3305,0684871580
1999,0738203548
3306,0805033203
1714,0316284955
79,0801855926
3307,156352600X
3308,0679427651
2747,0345412214
2747,0345441702
142,0451147367
3309,0451147367
3310,0595168442
3311,044041668X
2512,0451170539
351,0375501371
2980,006447335X
571,0316155101
1554,0312283709
250,0060987529
1725,0312951426
1725,0312953615
2824,0671567829
3312,0670820555
1001,0553270931
3313,0449241114
3314,0394561236
1402,0375703764
1875,0553092626
3315,0812545133
3316,0812545133
175,0446523321
2181,0441004164
3317,0066620996
3318,0553277472
3319,0385494602
1557,0345433106
3320,0345443020
244,068487217X
758,0684853159
3321,1573228281
1783,0446608262
3322,0385503970
3323,0316120324
490,0440214432
1938,0440225779
3324,0385501676
1209,3446180850
2175,3446180850
3325,0312242735
3326,0440935741
268,0380804557
1259,3257229739
3327,3257229739
25,0099245027
3328,0970880812
3329,0595256775
3330,0741412780
3331,0684855380
3332,0525946233
3333,0399513000
3334,0399513000
82,0425161617
3335,0140149295
1633,0553565028
3336,0375410848
3337,0505520680
3338,0505520680
919,0373710348
3339,0451115457
800,0373079710
281,0861782356
3340,0515097039
554,0553560247
3341,0836135474
3342,0836135474
3343,0312974221
330,0345416600
3344,0684856476
3345,0800757734
2028,0887309100
270,1593080255
3346,1593080255
723,1400041988
3347,0151010633
2452,9504604730
3348,0802714358
3349,0802714358
285,9500720418
2786,950491036X
3350,0340697083
3351,2742739351
3352,2742739351
3353,2742739351
3354,0671008668
213,9509009059
3355,0312154542
3356,0312154542
746,0064408639
747,0064408639
2497,0064408639
3357,0954290100
241,0553295772
3358,0312858957
93,0345330129
3359,0743410246
3360,0743445643
3361,0743445643
3362,0743445627
3363,0743445600
873,0812575717
1869,0812575717
3364,0812575717
1815,0671026356
1814,0743427602
1814,0671039288
3365,0671026364
2541,0671526103
3366,0671526103
3367,0671526103
2541,0671021257
3366,0671021257
3367,0671021257
2541,067100882X
3368,067100882X
3369,067100882X
2541,0671008781
3366,0671008781
3367,0671008781
3370,2253007900
3371,2253007900
2804,0671874349
1665,0394838475
3372,0394838475
3373,0743439775
3374,1567311199
2238,0590482378
2238,0590482238
3375,0451179706
536,0449219410
2582,0446609781
536,0679454446
369,051512608X
3376,0373262329
115,0451124383
3377,1565122208
109,0312978332
3378,0345294459
280,0451408888
1339,0671524968
3379,0515115487
3380,1563841134
490,0060008776
554,0553574671
1137,0061057819
3381,0761513779
3382,1565078241
3383,0449908119
1725,0312956126
231,0385334729
3384,0805044698
3385,075050059X
3386,0140165525
2486,3257231393
3387,3257231393
2028,3453149874
3388,9681500601
669,067088300X
1258,0786869216
734,0670878103
3389,0446528382
3390,0446528382
3391,0943233437
3392,0943233437
3164,0943233437
3393,0375727345
1024,0156001454
3394,3440066738
175,0446608890
2524,0061059137
3395,0061059137
3263,059044316X
3396,0316781460
3397,0316781460
346,0425188787
585,0345382323
1431,0312983298
3398,0312983298
3399,0553270249
3168,0553275852
501,0440201330
3400,0449147398
3401,0747546215
280,0006513409
641,0312980345
1092,0743437640
3114,1551668912
3402,0688009387
234,0380017601
3403,0671024418
3403,067102440X
3403,0671024426
3403,0671024396
2094,0140346848
357,0140346848
2094,0140346031
3404,0140346031
2094,0613286626
357,0613286626
3405,0553568051
145,042515601X
876,042515601X
3406,042515601X
3407,0333782259
3408,0333782259
3409,0333782259
53,0435120964
814,0140293442
3410,0571097103
3411,0140293469
3412,0920668372
3413,0920668372
1011,0375703861
3414,0060391537
715,0156011042
1060,0812566637
250,0060391448
1002,0684829975
142,0451099648
3415,0671776975
3416,0440967694
3417,0060801115
213,0553149660
462,0425152251
410,0312924585
2292,0684718634
3418,0385479565
3419,0876056354
3420,0375714383
3421,0375714383
973,0441718213
3422,0385499094
3423,0385499094
3424,0743421574
1232,0140132708
3425,0312309295
2543,0671578103
2325,0756401364
2325,0886779758
3426,1931561230
3427,0807085464
3428,0807085464
55,0060504072
176,0345460952
3429,0312274920
3430,0007134495
3326,0440408903
973,038081658X
973,0380791978
3431,0345397800
574,0345409671
3432,0441007392
3432,0441006329
973,0380791986
867,0886771544
3433,0312974485
3433,0312979584
1775,0553380958
3434,0756400805
3434,0886779014
3435,0886779014
3434,0886776880
3436,0886776880
3434,0886775744
3436,0886775744
732,0395272238
3437,0380819007
3437,0380731800
3438,0142300608
3439,087951602X
3440,042518627X
3437,0380731797
3441,0970851715
3442,1557504644
504,081120958X
3443,081120958X
3444,0534525075
3445,0534525075
2266,0553583891
3446,0684849739
3246,0312171838
3447,0688175716
3448,0743467604
1112,0671042505
3449,0743205413
2688,0399147853
3450,0425162443
3451,0966482018
1483,1400060052
3452,0451181409
3453,0060505559
3454,0312104472
1836,1551667533
3455,0425183238
3456,0425183238
458,0553802240
3114,0373711646
3457,0345423291
369,0515132020
3458,0684864363
369,0515131229
3459,0451192974
3460,0451192974
3461,0446679364
3462,0345445732
3463,0553581430
3464,0451410157
3465,0373441320
3466,0373441320
1496,1551662906
3467,0373834748
3468,0373834748
3469,0373834748
3470,0843943319
3471,1570613818
3472,0743228022
154,0385494149
460,0312199368
3473,0312199430
873,1570089957
3474,0452282101
3475,0060193689
3476,048627263X
3477,0486270610
3478,0486270610
1725,0330330373
3073,0671318403
3035,0743440358
220,0571135390
3479,0571135390
3480,1557250219
3481,0451183746
3482,0316134317
3483,0316134317
3484,0789467747
3485,0789467747
3486,0789467747
3487,0071408398
3488,038079487X
244,0684872153
614,0684872153
3489,0060926317
3490,0961937904
3491,0961937904
3492,0140179755
3493,0571152813
3494,0140622500
3495,9038802986
1981,1857238982
3496,380062236X
211,0312421273
536,0679454454
714,0743480562
3497,0312986211
3498,0778320294
2746,0425196453
3499,1575668572
3500,0821776126
3501,0821773429
3502,0060555882
2275,0380811081
3503,0373250592
369,0373285043
346,0399147020
3504,0062512668
3505,0062512668
3506,0440241162
3507,0439233844
3508,0785917136
3509,1930353006
3510,0874831121
3510,0874831121
3511,0874831121
1258,0786866586
3512,0140254749
3513,3250600520
3514,3446190295
3515,3250102342
215,342310001X
3516,3406426530
3517,3354005092
3518,3354005092
3513,3250300020
3519,3608958703
822,0061092029
3520,3718501473
1703,3453017978
2187,3492230466
208,3492045170
3521,3492045170
209,3492045170
3522,3492045170
3523,0072521309
3524,0072521309
3525,0072521309
1191,0679756973
3526,0517886685
3527,1570625190
3528,0670866563
3529,0375405046
3530,0316845442
3531,0140291725
3532,0029023106
3533,0802134254
3534,0688156819
3535,0762403004
3536,0140250840
3537,0679723226
3538,0679722645
3539,0380732181
3540,0156007754
3541,0156007754
3542,0553371010
3543,0553371010
3544,0553371010
3544,0553371010
2804,031205436X
2911,1573226521
3545,0671027638
3546,0385497091
814,1573226882
814,1573228214
135,0316780812
3457,0515119784
3547,0736909672
3548,0786011963
3549,0811825558
3550,0141390972
3551,0062736302
3552,0062736302
3553,0071352430
3554,0071352430
3555,0671798553
3556,0060953497
3557,0060953497
3558,0306810646
3559,0393318923
3560,1882114981
3561,1882114981
3562,1882114981
3563,1882114981
3564,0471415804
3565,0471415804
3566,0471415804
3567,0380788691
1536,0515134449
3568,0596000987
3569,0134843460
746,0064407675
3570,0767902890
3571,0812213122
3572,0879238615
3573,0879238615
3574,0618134786
3575,0618134786
1094,0312135653
3561,0375726446
3576,037575895X
2541,0061092355
3577,0061092355
3578,0060934727
3579,0375403671
1758,0670888214
268,0380977788
3580,0380977788
1536,0441304834
3581,0375421726
3582,0609805002
